"Filename",203_1.mzML,206_1.mzML,205_1.mzML,203_2.mzML,205_2.mzML,206_2.mzML,202_3.mzML,203_3.mzML,208_2.mzML,207_2.mzML,209_2.mzML,211_1.mzML,210_1.mzML,209_1.mzML,202_1.mzML,207_1.mzML,212_1.mzML,212_2.mzML,211_2.mzML,208_1.mzML,213_1.mzML,213_3.mzML,210_2.mzML,204_1.mzML,202_2.mzML,213_2.mzML,204_2.mzML
556/341.2627mz/3.95min,5793125.0,,,,5986754.5,,,,,,,,,,,,5998347.5,,,,,,,,,,
557/359.7350mz/3.95min,,,,,,1139268.375,,630593.3125,,,,598187.5,,,,1689173.625,,,,,,,,,,3112507.5,
558/681.5184mz/3.95min,,,,,,,,,,,,,,5824272.0,,,,,,4557999.0,,,,,,,
559/359.2335mz/3.94min,,,6505393.0,3495716.0,,,,,,,,,4935040.5,5851249.0,,,,6846967.0,,6129736.5,,,,,,,
560/177.0912mz/3.95min,,,,,,,,,,,,,,,,,,,,,,,,,432808.6875,,572484.125
561/375.1808mz/3.95min,,,,,,,,,,,,,,,,,,,,,,,,,462317.8125,,547311.25
562/679.5122mz/3.95min,5.1570192E7,,4.9643724E7,5.5193396E7,,,5.6279392E7,,,4.7988828E7,5.0965944E7,,4.3530472E7,,,4.167726E7,,4.614012E7,5.3063044E7,4.8904164E7,,,,,4.7697E7,4.7105412E7,
564/701.4943mz/3.98min,,,,,,2.533158E7,,,,,,1.8375084E7,,,,,,,,,,,,,,,
565/622.3242mz/4.00min,,,,,,,,,1213004.75,,,,,,,,,,,999889.125,,,,,,,
567/384.2357mz/4.01min,,,,,,,1063940.0,,,,,,,,,,,,,,,,,,852818.9375,,
569/784.4921mz/4.02min,,,,,,,1369462.625,,,,,,,,,,,,,,,,,,1033565.125,,
570/392.7489mz/4.02min,,,,,,,2849898.5,,,,,,,,,,,,,,,,,,2301571.0,,865701.375
571/401.2621mz/4.02min,,,,,,,1882086.125,,,,,,,,,,,,,,,,,,1525664.875,,505614.25
579/387.2493mz/4.03min,,,,,,,,,,,,1540134.125,,,,,,,,,,,,,,,
582/177.0912mz/4.06min,855892.1875,607917.8125,276071.9375,941679.25,772642.3125,406826.34375,,398933.28125,,737533.375,1386916.125,,,1288755.25,,374336.6875,1061108.75,,435456.5,201556.046875,1242889.25,1250038.0,,902903.375,2095897.25,700215.8125,2345097.0
584/163.0756mz/4.07min,,,,,,,,,,,,,,329717.3125,,,,,,,311871.0625,,,,579871.5,,
587/659.3618mz/4.08min,,,,,,,,,,,,,,,,,,,,,,,,,1249699.25,,838557.3125
593/703.5007mz/4.11min,,,,,,,,,,,,733708.5625,779563.0,,,,1164695.75,,,,1716020.75,,,,,,
594/235.0967mz/4.15min,,,,,,,,,,,,,,,,,,,,,,,,,573799.375,,826777.1875
595/341.1387mz/4.15min,,,,,,,,,,,,,,,,,,,,,,,,,577083.875,,820976.0625
596/406.2488mz/4.15min,,,,,,,880129.625,,,,,,,,,,,,,,,,,,650556.5625,,
597/425.7539mz/4.15min,,,,,,,740070.5625,,,,,,,,,,,,,,,,,,558667.375,,
600/501.2587mz/4.16min,,,,,,,835544.8125,,,,,,,,802197.4375,,,,,,,,,,,,
603/1001.5103mz/4.17min,,,,,,,851511.9375,,,,,,,,1101997.25,,,,,,,,,1039740.1875,,,
604/414.7622mz/4.15min,,,,,,,3326765.5,,,,,,,,,,,,,,,,,,2277873.0,,
605/423.2756mz/4.15min,,,,,,,3613343.0,,,,,,,,,,,,,,,,,,2666012.25,,
606/814.5795mz/4.20min,,,1445223.25,,,,1304766.5,1606679.0,,,,,,,,1528173.75,,,1668977.75,1738439.125,1693872.5,,1572602.375,1567401.5,,,1623298.5
607/702.4977mz/4.20min,,,,,,,,,,,,,,2.1462722E7,,,,,,,2.4809608E7,,,,,,
609/407.7915mz/4.23min,,1481288.625,,,,,,546675.6875,,,648652.8125,,,,,,,,,,,,,,,,
610/351.2494mz/4.24min,3841316.0,,5210414.0,1352140.25,3871868.0,,1401800.125,4290357.0,2961503.0,,2365734.0,3330802.0,4429589.0,2304684.0,3180443.0,4883509.5,2416882.25,2489146.0,2365876.5,2297126.25,,,,1668253.5,,2612448.0,1741310.625
611/701.4943mz/4.24min,4.4669344E7,5.0212316E7,5.1095464E7,5.3401052E7,,2.4322872E7,5.292214E7,5.0926932E7,4.5655224E7,5.6877192E7,,2.5250016E7,6.0404564E7,,5.5122692E7,5.812316E7,5.9631216E7,,1.4896765E7,5.8564072E7,,5.7017156E7,5.114552E7,6.2314724E7,5.0997012E7,4.8696728E7,5.6057348E7
612/359.2335mz/4.24min,5453760.5,5565712.0,6400607.5,6510267.5,5424621.5,5895218.5,9865311.0,1.1862585E7,1.109459E7,5255806.0,6082835.5,1.0740901E7,6957954.0,6061530.5,5110059.5,1.191599E7,5446850.5,5562002.0,5497665.0,6158623.0,5472051.5,1.104608E7,6554451.5,5284891.5,5264837.0,1.0388152E7,6063933.0
615/436.7755mz/4.27min,,,,,,,3282147.25,,,,,,,,,,,,,,,,,,2110570.75,,
620/445.2889mz/4.27min,,,,,,,5019387.0,,,,,,,,,,,,,,,,,,3531552.5,,
623/814.5796mz/4.29min,7186944.5,4685300.5,,,6146649.5,,,,,,7252443.5,,,,,,,5900426.0,5047552.0,5318826.5,5283143.0,7261752.0,,,,4809953.0,5370153.0
626/361.1653mz/4.37min,,,,,,,,,,,222276.171875,,,,,,,,,,249669.59375,272552.03125,,,,,
629/703.5010mz/4.35min,,,,,,,,,,,,,,,,,,,,,,,,821698.8125,,,515568.875
630/458.7887mz/4.38min,,,,,,,3218032.5,,,,,,,,,,,,,,,,,,2353238.25,,
631/469.7801mz/4.38min,,,,,,,1385197.625,,,,,,,,,,,,,,,,,,1095074.375,,
632/916.5700mz/4.38min,,,,,,,998428.75,,,,,,,,,,,,,,,,,,698365.75,,
634/513.2876mz/4.38min,,245996.921875,,,,256213.53125,,,852495.5625,,,701301.75,,,850205.25,518943.40625,,,766329.375,737518.4375,,,,495148.125,,,
635/467.3019mz/4.38min,,,,,,,7364722.5,,,,,,,,,,,,,,,,,,5485018.5,,
"636/""Peptide with possible PPQVV seq, Possibly media derived""/1025.5676mz/4.39min",,,,,,,,,,,,364762.96875,,,443355.3125,,,,358378.25,439112.90625,,,,,,,
639/357.1341mz/4.42min,,,,,,,,,,,,,,,,,,,,,,,,193425.921875,486423.65625,,657480.375
641/572.3457mz/4.43min,,,,,,,2458944.75,,,,,,,,2128357.0,,,,,,,,,1920439.375,,,
643/Tetrahydrosappanone A Trimethyl Ether/331.1547mz/4.43min,301230.75,216041.078125,,324230.8125,,148542.390625,,,,,,,,,,,,,,,,,,,,,
645/550.7935mz/4.44min,,,,,,,,,,,,,,,547481.75,,,,,,,,,347056.5625,,,
647/480.8017mz/4.48min,,,,,,,3181706.75,,,,,,,,,,,,,,,,,,2174350.75,,626854.0
648/472.2871mz/4.48min,,,,,,,958765.6875,,,,,,,,,,,,,,,,,,639005.4375,,
649/960.5959mz/4.48min,,,,,,,923510.75,,,,,,,,,,,,,,,,,,665923.3125,,
651/489.3151mz/4.48min,,,,,,,8436127.0,,,,,,,,,,,,,,,,,,6376384.0,,1714659.875
652/491.7933mz/4.48min,,,,,,,1671837.625,,,,,,,,,,,,,,,,,,1143667.625,,
654/928.6662mz/4.51min,,,,,,,,,,,,,,788873.25,,,,,,,780467.5,,,961234.5,,,
664/815.5830mz/4.57min,,,,987365.8125,1361922.75,,,,,,1288162.875,,,,,,,,,,1336487.0,,,,,655024.9375,
665/502.8150mz/4.57min,,,,,,,2457678.75,,,,,,,,,,,,,,,,,,2055856.25,,540867.625
666/513.8063mz/4.57min,,,,,,,1528214.375,,,,,,,,,,,,,,,,,,1190066.75,,378651.125
667/448.7667mz/4.57min,,,,,,,,,716072.25,,,263650.375,,,,247371.5,,,342456.3125,715849.3125,,,,,,,
668/511.3283mz/4.57min,,,,,,,7645607.0,,,,,,,,,,,,,,,,,,6690224.0,,2185691.75
669/793.6014mz/4.58min,,,,,,648568.4375,,,,,963798.9375,,,,1651494.25,,,,1265038.25,,,,,,,,1207591.25
670/681.5189mz/4.58min,,,,1186288.25,1369163.125,583905.25,,,,,,,,,889494.3125,,1370352.625,,,,,,,655772.1875,,683035.125,
671/494.3017mz/4.58min,,,,,,,981839.5625,,,,,,,,,,,,,,,,,,688155.0,,
672/896.5254mz/4.58min,,,168239.6875,,,,,,,,,245194.21875,,,,218259.265625,,,271953.6875,669547.25,,,,,,,
677/359.2337mz/4.59min,,,,,,,,,1118310.0,,,936187.6875,,,,,,,,,,,873725.5,,,851257.3125,
679/397.8047mz/4.61min,,,,,,,,,168040.609375,,350492.25,370478.5625,,,,,,,,,,,,,,,
680/679.5125mz/4.61min,,,,,,,,,9476928.0,,,1.1277177E7,,,,,,,,,,,,,,,
681/209.1540mz/4.61min,,,,,,,,,,197023.3125,,,,,,,,,,,,,126460.125,,,,
686/533.3414mz/4.66min,,,,,,,7694498.0,,,,,,,,,,,,,,,,,,6708387.0,,2482296.5
687/516.3148mz/4.66min,,,,,,,908969.3125,,,,,,,,,,,,,,,,,,633703.5,,
688/524.8281mz/4.66min,,,,,,,2186790.5,,,,,,,,,,,,,,,,,,1788194.625,,597984.875
689/535.8193mz/4.66min,,,,,,,1486358.125,,,,,,,,,,,,,,,,,,1291938.5,,456104.59375
691/735.4090mz/4.67min,,,,291988.84375,,,,,,,,,,,1426724.5,,,,,,,,,1187088.5,,,
698/635.4003mz/4.72min,,,,,,,,,,,,,,,,,,,,,,,,200257.484375,178473.53125,,261575.015625
699/613.4185mz/4.72min,,,,,,,,,,,,,,,,,,,,,,,,,344797.75,,497382.84375
700/650.8514mz/4.73min,,,,,,,,,,,,,,,429018.71875,,,,,,,,,337500.03125,,,
702/546.8416mz/4.74min,,,,,,,1715039.25,,,,,,,,,,,,,,,,,169723.765625,1415127.625,,505171.4375
705/555.3546mz/4.75min,,,,,,,6469929.0,,,,,,,,,,,,,,,,,,5279816.5,,2378173.0
706/538.3282mz/4.75min,,,,,,,638430.0,,,,,,,,,,,,,,,,,,580484.625,,186600.671875
707/557.8326mz/4.75min,,,,,,,1368251.375,,,,,,,,,,,,,,,,,,1084555.375,,447384.6875
708/815.5831mz/4.75min,,,,,,,,,,,,,,,,,,97530.9765625,,,,602845.1875,,,,,
710/228.1023mz/4.77min,215312.5,171138.484375,,360234.5,,,,171493.234375,152923.5,234925.40625,,,333930.28125,177651.765625,410450.0625,,207434.890625,,,,209446.40625,,349930.90625,567073.4375,545637.75,,618587.625
712/822.4423mz/4.79min,,,,,,,,,,,,,,,738236.0625,,,,,,,,,474889.84375,,,
713/905.6818mz/4.79min,,,,,,,,,,161275.0,,,,,,,139873.375,,,,,154692.90625,,175716.71875,,,
714/927.6634mz/4.79min,,,,204709.578125,,,,,,163993.46875,,,179958.640625,,,,145921.0,,150186.0,,,,183118.671875,,,,135963.40625
718/671.4138mz/4.81min,,,,471730.3125,,,,,327057.03125,,,,,,2578530.0,,,,,222335.1875,,,,1828177.5,,,
722/cuminyl alcohol/133.1014mz/4.82min,170204.203125,,,223916.875,,,,,,259532.5,,,,,,,,,,,,,,,,,
723/560.3414mz/4.82min,,,,,,,487259.1875,,,,,,,,,,,,,,,,,,,,168453.4375
724/568.8549mz/4.82min,,,,,,,1226314.25,,,,,,,,,,,,,,,,,,,,512032.625
725/577.3679mz/4.82min,,,,,,,5520369.0,,,,,,,,,,,,,,,,,828916.5,4462470.0,,2605534.0
727/341.2633mz/4.84min,,,,,,,,,,,,,,,,,,2812708.5,,,,,,,,576752.25,
728/607.3360mz/4.84min,,,,,,,,,,,,,,,612386.375,,,,,,,,,424351.09375,,,
729/1213.6652mz/4.84min,,,,,,,,,,,,,,,214458.09375,,,,,,,,,155615.40625,,,
731/793.6015mz/4.85min,,,,,,255549.09375,,,,,,138006.625,,130584.5390625,,,,,,,,,,,,,
732/601.8593mz/4.90min,,,,,,,514925.875,,,,,,,,,,,,,,,,,,646009.4375,,273875.59375
733/599.3811mz/4.90min,,,,,,,3633465.75,,,,,,,,,,,,,,,,,,4051257.0,,2313812.75
734/590.8681mz/4.90min,,,,,,,719294.0,,,,,,,,,,,,,,,,,,893374.25,,444650.1875
735/394.2474mz/4.90min,,,,,,,184615.09375,,,,,,,,,,,,,,,,,,204371.53125,,
736/399.9227mz/4.90min,,,,,,,216446.34375,,,,,,,,,,,,,,,,,,221417.671875,,
737/582.3548mz/4.90min,,,,,,,261618.65625,,,,,,,,,,,,,,,,,,372886.21875,,
738/650.8513mz/4.94min,,,,161727.28125,,,,,,,,,,,1050852.75,,,,,,,,,645091.8125,,,
744/621.3940mz/4.97min,,,,,,,1985640.5,,,,,,,,,,,,,,,,,,2593316.0,,1615045.0
746/414.9327mz/4.97min,,,,,,,431665.25,,,,,,,,,,,,,,,,,,479482.96875,,295282.71875
747/414.5983mz/4.97min,,,,,,,810161.625,,,,,,,,,,,,,,,,,,769007.375,,
748/408.9228mz/4.97min,,,,,,,,,,,,,,,,,,,,,,,,,444042.71875,,228501.8125
749/612.8811mz/4.97min,,,,,,,,,,,,,,,,,,,,,,,,,594551.4375,,326475.25
754/772.4477mz/5.00min,,,,,,,,,,,,,,,,,,,,,,,,,262221.25,,303676.03125
756/429.6084mz/5.04min,,,,,,,501121.9375,,,,,,,,,,,,,,,,,,650222.9375,,484234.59375
757/434.9496mz/5.04min,,,,,,,678326.0625,,,,,,,,,,,,,,,,,,990062.25,,664236.1875
758/435.2842mz/5.04min,,,,,,,,,,,,,,,,,,,,,,,,,581447.0625,,444478.25
759/429.2740mz/5.04min,,,,,,,797299.5,,,,,,,,,,,,,,,,,285223.625,1099109.625,,776078.25
760/643.4070mz/5.04min,,,,,,,1086554.125,,,,,,,,,,,,,,,,,412444.3125,1747852.0,,1259696.0
765/776.4272mz/5.06min,,,,198918.703125,,,424734.28125,,,,,,,,1060285.5,,,,,,,,,609676.8125,,,
768/792.5982mz/5.08min,,,,,,,,2733426.25,,,,,,,2916276.5,,,,2894245.75,,,,,,,,
769/453.8463mz/5.10min,52116.97265625,,,,,,,,,,,,,,,,,,,,,,,,,,
770/661.8724mz/5.09min,,,,562273.0,,,,,,,,126596.765625,,,1001001.0625,,,,155704.421875,,,,,359659.6875,,,
772/443.9497mz/5.10min,,,,,,,518248.9375,,,,,,,,,,,,,,,,,,944960.5,,864631.6875
773/449.6253mz/5.10min,,,,,,,681277.5,,,,,,,,,,,,,,,,,,1210115.875,,1112052.125
774/449.9597mz/5.10min,,,,,,,436214.75,,,,,,,,,,,,,,,,,,811079.5625,,708878.25
775/665.4203mz/5.10min,,,,,,,549251.4375,,,,,,,,,,,,,,,,,,1127244.375,,956683.6875
776/444.2841mz/5.10min,,,,,,,,,,,,,,,,,,,,,,,,,596157.375,,572360.375
779/819.9509mz/5.12min,,,,,,,,,,,,,,,333237.875,,,,,,,,,236054.21875,,,
780/820.4520mz/5.12min,,,,,,,,,,,,,,,316062.53125,,,,,,,,,238999.21875,,,
781/814.5802mz/5.12min,,3333777.75,,,3529975.5,,7590482.5,,,5512740.5,,,4244416.0,2120590.25,8235379.5,,3385164.5,,2497777.25,,,1997626.625,3602918.0,,,,
788/458.6251mz/5.17min,,,,,,,381485.5625,,,,,,,,,,,,,,,,,,844495.875,,798338.3125
789/458.9596mz/5.17min,,,,,,,205724.03125,,,,,,,,,,,,,,,,,,535960.4375,,528916.0
790/465.9532mz/5.17min,,,,,,,174430.203125,,,,,,,,,,,,,,,,,,439897.3125,,399340.53125
791/464.9692mz/5.17min,,,,,,,,,,,,,,,,,,,,,,,,,349749.0,,345399.65625
792/466.2875mz/5.17min,,,,,,,,,,,,,,,,,,,,,,,,,294636.1875,,282399.0
793/464.3004mz/5.17min,,,,,,,663278.0,,,,,,,,,,,,,,,,,453539.75,1361975.125,,1417338.75
794/464.6349mz/5.17min,,,,,,,438098.0625,,,,,,,,,,,,,,,,,288417.0625,952217.25,,977947.625
795/687.4337mz/5.17min,,,,,,,327701.4375,,,,,,,,,,,,,,,,,211459.5625,782799.9375,,812749.1875
798/863.4663mz/5.18min,,,,84394.3125,,,,,,,,,,,560509.6875,,,,,,,,,397381.8125,,,
799/793.6016mz/5.19min,,,,,380422.71875,139455.1875,,,,,689541.1875,,,,,,,,,,209344.5,,,1637691.0,,,
800/815.5831mz/5.19min,,,,,1538002.125,,,,,2015998.875,,,,,,613537.1875,1299779.0,,,,,,,,,,
803/792.5983mz/5.21min,,,,,,,3601780.25,,,,,,,,,,,1571099.625,,,,,,7653614.5,2823535.5,,3100252.5
806/478.9758mz/5.23min,,,,,,,548829.8125,,,,,,,,,,,,,,,,,578663.375,1550232.375,,1502259.875
807/473.3002mz/5.23min,,,,,,,,,,,,,,,,,,,,,,,,,707721.5,,676340.875
808/479.3101mz/5.23min,,,,,,,,,,,,,,,,,,,,,,,,,1116001.375,,1056386.625
809/709.4467mz/5.23min,,,,,,,,,,,,,,,,,,,,,,,,,637181.4375,,582506.375
813/724.5709mz/5.25min,,,,,,,,,,,,,,,,,,23389.587890625,64606.2578125,,,,,,,,
818/597.3519mz/5.26min,,,,184866.53125,,,383137.5,,,,,177299.9375,,,422895.53125,,,,200224.515625,,,,,188848.3125,,,
820/487.9758mz/5.28min,,,,,,,,,,,,,,,,,,,,,,,,,567814.5,,543007.8125
821/488.3101mz/5.28min,,,,,,,,,,,,,,,,,,,,,,,,,404747.75,,365132.5625
822/494.3197mz/5.28min,,,,,,,,,,,,,,,,,,,,,,,,,492723.46875,,473508.5625
823/495.3033mz/5.28min,,,,,,,,,,,,,,,,,,,,,,,,,468003.15625,,401660.6875
827/493.6514mz/5.29min,,,,,,,,,,,,,,,,,,,,,,,,567361.75,1792714.0,,1643960.75
828/493.9856mz/5.29min,,,,,,,,,,,,,,,,,,,,,,,,415663.6875,1308942.625,,1054206.0
829/482.3002mz/5.29min,,,,,,,,,,,,,,,,,,,,,,,,,249577.34375,,276204.5
830/482.6347mz/5.29min,,,,,,,,,,,,,,,,,,,,,,,,,189200.78125,,147930.59375
833/770.4841mz/5.30min,,,,,,,,,,,,,,,278123.125,,,,,,,,,249075.796875,,,
834/736.0554mz/5.30min,,76749.6640625,,,,,,,,,,,,,,,73438.984375,,,,,,,,,,
836/508.3267mz/5.34min,,,,,,,,,,,,,,,,,,,,,,,,547724.0625,1453658.75,,1538163.375
837/508.6609mz/5.34min,,,,,,,,,,,,,,,,,,,,,,,,410753.96875,1082961.875,,1078078.875
838/502.6512mz/5.34min,,,,,,,,,,,,,,,,,,,,,,,,,451857.84375,,467318.0625
839/508.9949mz/5.34min,,,,,,,,,,,,,,,,,,,,,,,,,476327.53125,,471876.875
843/815.5828mz/5.38min,,,,2690339.25,,,,,,,,,,,,,,,,,,,160264.34375,,,,
844/397.8049mz/5.38min,,,,,,,,,38382.546875,,,,57067.640625,,,,,241228.75,,63205.109375,,,,,,,
846/523.0021mz/5.39min,,,,,,,317780.46875,,,,,,,,,,,,,,,,,483483.9375,1565234.875,,1487832.875
847/523.3364mz/5.39min,,,,,,,213565.171875,,,,,,,,,,,,,,,,,369558.75,1177082.75,,1113910.75
848/523.6704mz/5.39min,,,,,,,,,,,,,,,,,,,,,,,,,511893.34375,,484678.90625
856/793.6016mz/5.41min,,,,,419480.8125,,461208.90625,147211.96875,,,,,,,,165867.21875,,,,,,,172980.09375,,,,
857/792.5983mz/5.41min,,3222662.0,,3549125.25,,,,,3371209.5,3597175.25,,,2813670.75,,,,3278565.25,,,3218041.0,,2020407.375,,,,1016399.1875,
858/814.5802mz/5.41min,4177026.75,,,7211268.5,,,,,,,,,,,,,,,,,,,,,,,
860/251.1257mz/5.43min,227875.90625,,,307702.3125,148965.25,,,128629.4375,,,,,,,,126541.84375,,,,,150085.9375,,151401.03125,,,,
861/229.1438mz/5.43min,451450.53125,277700.875,197262.171875,549233.25,264800.15625,140651.921875,,266496.6875,,271803.125,,219943.28125,334353.75,201019.90625,127200.28125,245685.09375,343763.125,,243642.515625,135664.46875,323448.96875,294915.125,309284.40625,169637.515625,,132768.625,
862/537.6776mz/5.44min,,,,,,,,,,,,,,,,,,,,,,,,,1152324.375,,1248580.0
863/538.0118mz/5.44min,,,,,,,,,,,,,,,,,,,,,,,,,923417.5,,1020283.0
870/213.1465mz/5.49min,,,,,,,,,,,,,222733.109375,,,,,,76618.0625,,,,,136523.015625,,,
872/552.3531mz/5.49min,,,,,,,245123.40625,,,,,,,,,,,,,,,,,,942492.3125,,1089064.25
873/552.6873mz/5.49min,,,,,,,176303.515625,,,,,,,,,,,,,,,,,,783849.9375,,
874/484.7952mz/5.50min,,,,,,,497848.5,,,,,,,,469807.8125,,,,,,,,,335896.28125,,,
875/968.5829mz/5.50min,,,,83554.1328125,,,506402.6875,,,,,,,,480897.25,,,,,,,,,353130.5625,,,
878/567.0285mz/5.53min,,,,,,,,,,,,,,,,,,,,,,,,,937153.3125,,963680.0
879/567.3630mz/5.53min,,,,,,,,,,,,,,,,,,,,,,,,,797888.875,,789906.5625
883/867.5382mz/5.54min,,,,,,,,,,,,,,,417814.375,,,,,,,,,271507.46875,,,
886/793.6016mz/5.55min,,,,,66667.7734375,,,34162.44140625,,,,,,,,,,,,,,,,,,,
887/272.2119mz/5.57min,,,,,,,1620307.25,,,,,,,,,,,,,,,,,,839987.625,,
890/581.7041mz/5.58min,,,,,,,,,,,,,,,,,,,,,,,,,710209.75,,773356.0625
891/582.0385mz/5.58min,,,,,,,,,,,,,,,,,,,,,,,,,624726.9375,,648767.875
895/891.4809mz/5.62min,,,,,,,,,,,,,,,321585.625,,,,,,,,,315729.1875,,,
896/891.9822mz/5.62min,,,,,,,,,,,,,,,322990.5,,,,,,,,,310440.71875,,,
897/596.7143mz/5.62min,,,,,,,,,,,,,,,,,,,,,,,,,465524.34375,,409998.9375
898/597.0487mz/5.62min,,,,,,,,,,,,,,,,,,,,,,,,,225208.515625,,195414.59375
899/596.3798mz/5.63min,,,,,,,161614.53125,,,,,,,,,,,,,,,,,,523486.96875,,496809.28125
900/351.2502mz/5.64min,,,,,59383.92578125,,,,370484.5,57991.609375,,,,,,,,,,585993.875,,,,,,792421.3125,
904/611.0552mz/5.66min,,,,,,,,,,,,,,,,,,,,,,,,,299397.21875,,309450.25
912/793.6018mz/5.71min,,126540.9296875,,,,,,,,,,,,,1250159.75,,,76256.09375,,,,,,1346860.625,,,1345234.5
913/dihydroferulic_acid/179.0707mz/5.73min,223151.171875,,,272577.125,81261.953125,,,178819.6875,,109070.8828125,,,,,,,,,,,,,,,,,
914/837.8027mz/5.73min,,,,,,,,,,,,,,,622503.875,,,,,,,,,321961.375,,,
915/1256.7002mz/5.73min,,,,,,,,,,,,,,,546024.4375,,,,,,,,,335537.21875,,,
916/838.4713mz/5.73min,,,,,,,224021.5,,,,,,,,713780.3125,,,,,,,,,362086.8125,,,
917/838.1369mz/5.73min,,,,,,,327899.0,,,,,,,,932362.25,,,,,,,,,506095.84375,,,
921/460.3069mz/5.76min,,,,,,,900735.5,,,,,,,,,,,,,,,,,,542170.8125,,
924/815.5831mz/5.79min,,,,,,,,,34363.9375,,,60210.359375,,,,,,,,,,,,,,,
925/Spectral Match to 9-OxoOTrE from NIST14/275.2011mz/5.80min,,,,,,,,,,,,,,,211808.0625,,,,,,,,,169244.25,,,
926/793.6018mz/5.82min,,,,177939.46875,,,220877.0,,,,,,,,,,,,,,,,,,,,
"927/""Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14""/295.2273mz/5.85min",,,,,,,,,,,,,,,,,,,,,,,,,315096.90625,,227955.265625
932/795.1228mz/5.86min,,,,,,,194880.515625,,,,,,,,331411.09375,,,,,,,,,252848.59375,,,
933/397.8048mz/5.87min,,,,,,,,,,,,,,79087.75,,,,,122377.375,,,,,,,,
938/442.3383mz/5.95min,,,,,,,1.0425619E7,,,,,,,,,,,,,,,,,,,,
939/447.2939mz/5.93min,,,,,,,4215409.5,,,,,,,,,,,,,,,,,,2162931.5,,
941/Spectral Match to Heptapropylene glycol from NIST14/425.3117mz/5.96min,,,,,,,6403681.5,,,,,,,,,,,,,,,,,,3082998.75,,
942/246.2432mz/5.99min,176487.09375,151137.421875,210308.3125,164728.03125,204443.734375,147023.96875,,140362.328125,151509.40625,199298.546875,196993.9375,205390.703125,174074.609375,163619.59375,,142899.78125,159307.921875,169094.671875,177761.375,198898.140625,140662.609375,,143932.71875,,,157187.1875,127174.90625
"945/""Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14""/277.2168mz/6.02min",,,,,,,,,,,,,,,,,,,,,,,,,362583.3125,,462649.75
946/295.2273mz/6.02min,,,,,,,,,,,,,,,,,,,,,,,,,472676.0,,426396.25
949/814.5803mz/6.07min,,,,,,,,,,,,,,,,,,,,,,,,,8908477.0,,8830079.0
"950/""Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14""/277.2168mz/6.11min",91607.671875,,,,,,,,,,,,,,,,,,,,,,,205416.71875,509297.6875,,646599.75
951/353.2312mz/6.11min,,,,,,,,,,,,,,,,,,,,,,,,,284483.0625,,371697.25
"953/""Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14""/295.2273mz/6.11min",,,,,,,,,,,66208.8828125,,,,,,,,,,,,,,432116.4375,,518938.4375
956/995.8795mz/6.11min,,,,,,,,,,,,,,,334479.75,,,,,,,,,417117.8125,,,
957/996.2132mz/6.11min,,,,,,,,,,,,,,,282097.1875,,,,,,,,,307333.875,,,
960/397.8049mz/6.14min,,,,,,229984.46875,,,,,,,,105112.359375,,,67324.8828125,,,,,,275221.5625,,,145802.4375,
962/351.2503mz/6.16min,,138767.703125,1807674.625,,,,,192045.90625,,68758.796875,,,281172.15625,,,286109.71875,90963.4609375,,,,151455.25,143600.84375,,,,303912.9375,
"964/""Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14""/277.2167mz/6.21min",,,,220972.0625,,,240895.09375,,,,88602.984375,,,87958.6015625,247545.71875,,,,,,76203.859375,64417.55859375,39956.30078125,484461.5,525177.4375,,646141.75
"965/""Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14""/295.2273mz/6.22min",,,,205336.03125,,,228797.3125,,,,71748.1328125,,,,247816.34375,,,,,,67035.515625,,,441669.8125,499202.46875,,556679.3125
966/353.2312mz/6.22min,,,,172576.578125,,,399636.71875,,,,,,,,443052.21875,,,,,,,,,531787.0625,344718.875,,441167.53125
967/793.6017mz/6.23min,,,,172827.609375,,,,,,,,,,,310718.53125,,,,,,42070.890625,106992.9921875,,486680.8125,,,
971/814.5802mz/6.24min,,,,,,,1002044.875,,,,,,,,2468141.25,,,,,,,,,,,,
973/386.2698mz/6.25min,,,,,,,554613.125,,,,,,,,,,,,,,,,,,366101.875,,
974/567.4324mz/6.27min,,,,,,,,,,57451.0625,,,,,,,,,,108004.3125,,,,,,,
979/Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14/279.2325mz/6.37min,,,,,,,,,,,,,,,,,,,,,,,,253212.140625,1122709.625,,1367939.125
"980/""Spectral Match to 12,13-DiHOME from NIST14""/297.2430mz/6.37min",,,,,,,,,,,,,,,,,,,,,,,,143712.203125,397027.8125,,960836.4375
981/792.5985mz/6.37min,,,,,,,,,,,,,,,,,,,,,,,,1353385.5,1419842.0,,900772.875
986/359.2338mz/6.40min,,,,,,,132087.59375,,,,,,,,614004.1875,,,,,,,,,,,,
987/397.8049mz/6.42min,,,,,,,,,,,,,,,,54702.68359375,,267581.0625,,,,,,,,,
989/351.2504mz/6.43min,,,,,213606.734375,,,,,184832.484375,,,,,,,,302744.53125,,,,,572075.1875,,,,
