Filename,202_3.mzML,202_1.mzML,202_2.mzML,203_1.mzML,203_2.mzML,203_3.mzML,204_1.mzML,204_2.mzML,205_1.mzML,205_2.mzML,206_1.mzML,206_2.mzML,207_2.mzML,207_1.mzML,208_2.mzML,208_1.mzML,209_2.mzML,209_1.mzML,210_1.mzML,210_2.mzML,211_1.mzML,211_2.mzML,212_1.mzML,212_2.mzML,213_1.mzML,213_3.mzML,213_2.mzML
1148/679.4599mz/8.77min,2496597.5,NA,725996.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1153/354.2859mz/8.93min,NA,122364.1640625,43107.92578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133910.96875,158182.796875,45987.7421875,64702.60546875,NA,NA,NA,NA,NA
1154/302.3059mz/8.94min,126097.2421875,167977.578125,94861.4375,139138.453125,152430.953125,126408.8046875,NA,NA,166966.078125,191191.25,116219.734375,126399.2109375,115826.625,179547.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177343.921875,126224.640625
1160/715.5215mz/9.38min,955997,NA,533706.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1161/737.5031mz/9.38min,1857753.5,NA,958317.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1162/732.5476mz/9.38min,7466831.5,NA,3888060.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180/790.5911mz/9.99min,3653371.5,359117.375,1969382.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181/795.5459mz/9.98min,708279.125,NA,363353.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215/396.3326mz/10.42min,NA,212579.953125,209790.40625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216/379.3061mz/10.42min,NA,178839.65625,197687.5625,NA,NA,NA,205468,333223.65625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218/484.3853mz/10.43min,213543.84375,178929.421875,560101.8125,NA,NA,NA,359458.6875,1078419.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219/440.3592mz/10.43min,284558.28125,269417.40625,432011.375,NA,NA,NA,329522.90625,791425.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229/848.6329mz/10.60min,1083074.5,NA,627290.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256/453.8425mz/11.16min,537625.25,NA,413269.03125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259/Spectral Match to Benzyltetradecyldimethylammonium from NIST14/332.3320mz/11.17min,NA,2901589,3052536.75,NA,3322719.5,3259469.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267/284.3319mz/11.34min,NA,1101758.25,1046588.875,1129042.375,1117691.625,1184578.125,NA,NA,1245841.875,1117684.375,2813075,1713015.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3328491.5,1967872.5,2840348.5,NA,1917389.875
1319/298.3474mz/11.63min,329263.9375,374581.375,NA,343245.09375,367811.28125,416232.53125,NA,NA,354047.84375,373152.84375,NA,NA,418920.21875,453570.125,NA,NA,422785.375,386925.65625,NA,NA,NA,NA,NA,NA,NA,NA,NA
1375/529.3831mz/11.83min,73684.34375,NA,23582222,NA,NA,NA,14459950,28546410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382/507.3699mz/11.86min,135251.765625,NA,28933044,NA,NA,NA,16169178,30820788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242059.65625,99244.0546875,NA
1391/485.3569mz/11.89min,200789.5625,NA,30843096,NA,NA,NA,17954646,30534992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401012,185519.203125,NA
1402/463.3438mz/11.92min,236930.375,NA,27185636,NA,NA,NA,16330158,25946462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506941.03125,280502.65625,86260.6953125
1411/441.3307mz/11.95min,234566.875,NA,18679726,NA,NA,NA,11903131,17756736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500214.875,311249.34375,68474.578125
1427/820.6013mz/11.98min,135366.453125,NA,37730464,NA,NA,NA,17098760,47174204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348054.78125,253523.875,NA
1435/776.5750mz/12.01min,322637.84375,NA,54262908,NA,NA,NA,25009180,62903036,80291.453125,464547.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709444.1875,512303.9375,NA
1440/732.5481mz/12.04min,406878.125,NA,63736592,NA,NA,NA,30609360,78256392,NA,NA,NA,NA,87968.421875,92626.359375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786484.25,606924.875,145037.546875
1445/688.5221mz/12.07min,425554.71875,NA,64086104,NA,NA,NA,29961052,78939152,NA,NA,NA,NA,117430.75,105928.6796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819429.25,637447.5,154223.140625
1450/644.4955mz/12.11min,394043.75,NA,67024200,NA,NA,NA,30180522,72926808,143127.625,883062.125,NA,NA,165716.4375,139523.796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683786.0625,628734.375,143188.390625
1455/600.4698mz/12.14min,370788.625,88244.5546875,66621760,NA,NA,NA,27731750,76974472,157552.3125,946479.3125,NA,NA,153171.96875,159502.78125,NA,NA,NA,NA,NA,NA,NA,NA,522235.90625,77296.625,486682.90625,552923.3125,156743.40625
1458/556.4430mz/12.17min,334290.59375,NA,56004124,NA,NA,NA,26322486,71988000,173295.359375,893172.0625,NA,NA,158445.203125,185946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341204.625,431946.5,127862.9765625
1462/512.4168mz/12.21min,269908.34375,NA,51557800,NA,NA,NA,22060890,67894480,164640.515625,760005.125,NA,NA,161745.96875,176280.03125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217782.125,319243.28125,NA
1469/histamine-C23:1/468.3904mz/12.23min,183658.328125,NA,35164528,NA,NA,NA,15045630,43798780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149885.71875,191968.546875,NA
1480/341.2666mz/12.28min,169348.46875,NA,1409450.25,NA,NA,NA,879512.875,1528213.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1493/360.3635mz/12.50min,NA,373356.875,377984.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528/792.5984mz/13.00min,216180.296875,238828.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835/230.2483mz/15.25min,2388497.75,2654269.75,2291505.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853/Spectral Match to Benzyltetradecyldimethylammonium from NIST14/332.3321mz/15.41min,NA,341691,113385.9140625,NA,NA,NA,NA,NA,706453.4375,543944.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886/663.4550mz/15.65min,332506.46875,NA,918117.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924/663.4550mz/15.85min,249278.5625,NA,281580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933/TG(16:0/16:0/18:2); [M+NH4]+ C53H102N1O6/848.7727mz/15.94min,NA,167920.5,90947.1171875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954/TG(16:0/16:0/18:2); [M+NH4]+ C53H102N1O6/848.7727mz/16.06min,NA,138766.03125,282598.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976/663.4550mz/16.14min,NA,116170.0546875,407783.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978/TG(16:0/16:0/18:2); [M+NH4]+ C53H102N1O6/848.7727mz/16.15min,NA,82419.1328125,263765.96875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986/487.3346mz/16.18min,43083.1796875,49830.8515625,57733.44921875,51457.9140625,55541.8359375,55131.54296875,54886.421875,55569.69140625,61713.08203125,61572.921875,NA,NA,53128.7578125,55000.21875,NA,NA,NA,NA,48418.6640625,57505.79296875,NA,NA,58995.7734375,44238.890625,55291.55859375,NA,59171.91796875
1990/121.9664mz/16.19min,1285845.25,NA,1071623.5,NA,NA,NA,1150527.5,1135178.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998/663.4550mz/16.21min,153941.921875,NA,254696.671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553238.0625,141899.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025/664.4584mz/16.32min,9444.474609375,67475.671875,50621.3046875,128391.71875,119800.5859375,NA,NA,NA,NA,NA,NA,NA,NA,NA,72341.359375,7465.31640625,NA,NA,NA,NA,NA,NA,NA,NA,150297.765625,NA,50435.61328125
2031/TG(16:0/16:0/18:2); [M+NH4]+ C53H102N1O6/848.7727mz/16.35min,NA,104663.046875,175257.203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2074/TG(16:0/16:0/18:2); [M+NH4]+ C53H102N1O6/848.7727mz/16.45min,NA,115911.4140625,154768.828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2123/TG(16:0/16:0/18:2); [M+NH4]+ C53H102N1O6/848.7728mz/16.56min,NA,144490.3125,116289.7578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2199/TG(16:0/16:0/18:2); [M+NH4]+ C53H102N1O6/848.7726mz/16.78min,NA,9960.80859375,46684.296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2208/686.2032mz/16.78min,140123.25,196150.296875,163981.78125,174068.15625,194124.46875,184421.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173916.234375,167730.734375,173120.5625
2209/687.2032mz/16.79min,NA,72808.046875,49942.08203125,55323.42578125,57761.421875,55726.23828125,NA,NA,NA,NA,42847.9765625,42705.68359375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54127.84765625,62546.30078125,55744.51171875
2212/Contaminant vial septum ThermoFisher C5000-44B [IIN-based on: CCMSLIB00005435816]/684.2045mz/16.79min,298501.875,424673.21875,345977.90625,378399.3125,399377.625,391735.15625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353508.3125,348609.6875,351896.28125
2213/685.2053mz/16.79min,182447.296875,260726.234375,214992.703125,230257.90625,259328.5,246079.453125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227068.484375,219365.046875,225920.375
2380/669.4925mz/17.30min,NA,7787.6083984375,7670.69287109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2765.7841796875,6846.42724609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2394/625.4663mz/17.38min,12164.275390625,10238.521484375,10192.3447265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2494/882.7262mz/17.79min,47943.61328125,NA,48733.65625,NA,73536.8046875,72653.03125,70207.421875,65402.3203125,64451.6484375,63292.96484375,51276.640625,49766.40234375,47112.83203125,65058.6328125,NA,NA,NA,NA,47325.42578125,54120.9921875,NA,NA,NA,NA,54393.7578125,58055,57751.5390625
2723/954.7828mz/18.97min,30086.77734375,22641.498046875,NA,37104.83203125,28911.314453125,29272.16796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2886/217.1050mz/19.58min,581924.625,NA,563329.5625,NA,NA,NA,NA,NA,NA,NA,576707.5625,583575.75,565526.4375,581495.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2909/274.2747mz/19.65min,343210.8125,NA,350345.03125,NA,NA,NA,415996.375,383896.25,NA,NA,NA,NA,339602.1875,344557.65625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2912/301.0759mz/19.65min,393351.3125,NA,376551.84375,NA,NA,NA,NA,NA,410223.34375,401449.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363942.90625,410448.875
2929/701.4947mz/19.79min,NA,3107705.75,3052264.25,NA,NA,NA,2311605.5,2290506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2857190,3064880.5,2731720,NA,3037146.75
2933/717.4689mz/19.79min,2684171,2707801.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2947/125.9865mz/19.92min,1212643.125,880022.625,NA,784332.9375,653911.6875,1204453.125,1111892.25,1121265.5,NA,NA,NA,NA,1151438.75,1264426.125,725437,1186100.75,746110.0625,700485.375,1174448.875,1156154.375,995125.1875,684186.125,NA,NA,NA,NA,NA
2973/276.8973mz/20.58min,541841.8125,580099.375,533503.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/106.9922mz/0.68min,NA,NA,NA,215439.53125,184750.875,108005.9296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226107.421875,246232.78125,220390.25,197351.03125,NA,NA,NA,NA,NA,NA,NA
12/158.0034mz/0.68min,NA,NA,NA,449157,403629.59375,265699.75,NA,NA,263216.8125,249428.75,248907.609375,283265.59375,NA,NA,NA,NA,465461.40625,492401.75,438369.875,413190.71875,NA,NA,NA,NA,223852.28125,NA,311497.96875
16/120.0239mz/0.68min,NA,NA,NA,340883.25,295014.46875,211928.078125,NA,NA,114491.84375,186853.65625,163678.703125,198179.65625,NA,NA,NA,NA,384572.09375,400390.9375,353692.21875,329664.59375,NA,NA,NA,NA,NA,NA,NA
22/102.0133mz/0.69min,NA,NA,NA,167843.0625,133138.421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175790.984375,194619.25,186578.328125,163545.765625,NA,NA,NA,NA,NA,NA,NA
29/130.0084mz/0.69min,NA,NA,NA,239236.703125,220232.828125,130511.3671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265083.25,280224.75,253286.703125,236655.890625,NA,NA,NA,NA,NA,NA,NA
31/141.9591mz/0.69min,NA,NA,NA,NA,256014.640625,272781.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343921.65625,314724.84375,403233.1875,351951.25,NA,NA,NA,NA,NA,NA,NA
35/125.9866mz/0.69min,NA,NA,NA,139600.1875,113017.5,NA,771550.0625,1705636.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52/191.0395mz/0.71min,NA,NA,NA,66878.6328125,75219.765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67/4-AMINOBUTANOATE - 40.0 eV/104.1072mz/0.74min,NA,NA,NA,363077.84375,289562.4375,115987.421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71/381.0809mz/0.76min,NA,NA,NA,200617,181717.890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82/178.0870mz/0.83min,NA,NA,NA,319832.71875,200904.1875,275322.71875,NA,NA,NA,NA,NA,NA,614944.5,380626.5625,NA,NA,NA,NA,1083638.875,1024601.9375,NA,NA,745241.9375,233602.9375,670697.4375,820166.125,297357.59375
99/382.2100mz/0.90min,NA,NA,NA,126714.53125,NA,239448.265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165/573.3626mz/1.23min,NA,NA,NA,439698.71875,NA,659303.3125,NA,NA,NA,NA,301407.28125,352149.875,NA,NA,474157.40625,499336.875,766213.75,840530.1875,NA,NA,NA,NA,NA,NA,571920.125,506053.6875,186002.859375
171/347.1250mz/1.30min,NA,NA,NA,300130.15625,299579.84375,NA,NA,NA,217283.515625,865685.8125,688366.3125,691569.5,1216735.875,377161.9375,543864.875,432079.59375,491811.59375,485827.0625,NA,NA,261432.203125,381045.09375,NA,NA,524066.5625,468635.75,163333.078125
173/674.4102mz/1.31min,NA,NA,NA,251223.828125,NA,440197.96875,NA,NA,NA,NA,NA,NA,NA,NA,220593.6875,200348.65625,366814.84375,413922.25,NA,NA,NA,NA,NA,NA,334898.125,437022.46875,126268.984375
195/403.2326mz/1.48min,NA,NA,NA,317604,369774,302451.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200/5470-37-1 CollisionEnergy:102040/231.1133mz/1.49min,NA,NA,NA,1707153.5,1245079.375,1653331.75,698940.1875,908190.5,406761.125,1132301.125,1136304.5,1153719.5,1886234.75,1100412.5,941755.6875,839986.625,836925.0625,896556.5,1123707.25,1159360.875,662284.5,730486.5,1113097.875,237037.96875,880254.3125,442305.5,276991.90625
201/158.0968mz/1.49min,NA,NA,NA,687076.4375,460679.125,669491,NA,NA,200297.703125,383438.15625,425955.8125,439083.3125,734590.25,435456.4375,NA,NA,NA,NA,403410.5,402745.65625,NA,NA,NA,NA,NA,NA,NA
204/362.2424mz/1.50min,NA,NA,NA,268509.0625,288148.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279419.8125,530615.625,212249.46875,268266.65625,NA,NA,176950.28125,249709,248534.203125
205/Succinic acid/101.0234mz/1.50min,NA,NA,NA,267107.4375,NA,255224.5625,NA,NA,NA,NA,371978,423137.1875,808519.75,291332.15625,506400.53125,575799.25,NA,NA,343921.9375,268003.1875,NA,NA,NA,NA,215414.078125,207740.59375,NA
212/227.0922mz/1.56min,NA,NA,NA,NA,389792.09375,33236.8125,442489.125,702831.8125,NA,NA,NA,NA,325820,203672.203125,216379.9375,176819.609375,230653.03125,256627.984375,264160.25,258049.5,159302.03125,206115.578125,NA,NA,NA,210740.203125,76944.9453125
226/Spectral Match to L-Tyrosine from NIST14 [IIN-based on: CCMSLIB00003137613]/136.0760mz/1.68min,NA,NA,NA,1169688.75,1027298.625,977753.5,NA,NA,376589.5625,513110.5625,640175.8125,644662.4375,881100.1875,555879.75,594399.625,526654.3125,557467.625,599405.125,466812.46875,483994.875,509620.375,476271.96875,493192.125,138975.8125,486160.71875,388285.8125,184528.515625
227/469.1715mz/1.69min,NA,NA,NA,246340.5,428321.4375,NA,536352.75,766011.8125,NA,NA,232213.46875,243917.171875,301374.875,184023.28125,NA,NA,239045.984375,196282.03125,261202.09375,284908,NA,NA,NA,NA,225964.0625,156070.03125,NA
231/162.0554mz/1.74min,NA,NA,NA,244424.265625,320531.03125,NA,378631.90625,1093010.25,NA,NA,NA,NA,NA,NA,NA,NA,233325.1875,228467,NA,NA,NA,NA,NA,NA,262281.6875,232650.59375,112842.5859375
"249/""""""3,5-DIMETHOXYPHENOL""""""/155.0706mz/1.89min",NA,NA,NA,303542.375,387732.1875,195030.6875,NA,NA,NA,NA,291904.4375,253760.453125,274979.03125,236706.234375,263894.15625,225508.890625,234547.71875,213346.390625,NA,NA,NA,NA,336363.78125,102367.328125,285468.84375,311251.3125,NA
261/170.0968mz/1.96min,NA,NA,NA,782792.1875,939724.3125,NA,NA,NA,378722.125,647227.4375,NA,NA,668401.125,443910.3125,NA,NA,444811.28125,438787.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
264/158.0967mz/1.97min,NA,NA,NA,542573.375,588093.1875,431490.8125,NA,NA,236774.21875,446776.21875,386314.40625,381490.84375,462229.65625,279258.4375,NA,NA,288976.21875,254935.796875,NA,NA,222873.984375,290512.59375,NA,NA,320160.8125,311873.40625,170530.890625
"265/""2-Methyl-1,2,3,4-tetrahydro-beta-carboline""/187.1233mz/1.98min",NA,NA,NA,332749.3125,453636.28125,129645.453125,NA,NA,NA,NA,237087.71875,220194.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277/307.1158mz/2.04min,NA,NA,NA,287292.09375,373997.5,179254.703125,NA,NA,318810.78125,363751.15625,254736.5625,246312.328125,NA,NA,277494.21875,279112.34375,431718.96875,373143.5625,NA,NA,NA,NA,NA,NA,260446.5,287831.15625,338224.4375
278/332.2188mz/2.09min,NA,NA,NA,111908.9296875,NA,215740.796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264957.375,276813.0625,NA,NA,NA,NA,NA,NA,411462.03125,424184.53125,133005.515625
302/235.0605mz/2.32min,NA,NA,NA,NA,238655.40625,191644.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215439.71875,168709.15625,NA,NA,NA,NA,194901.921875,281111.375,NA
310/167.0706mz/2.43min,NA,NA,NA,529006.8125,643498.375,338165.625,NA,NA,182611.765625,380569.15625,308760.125,305337.1875,418941.625,279367.6875,NA,NA,451042.84375,455562.84375,497661.21875,532062.125,194306.203125,257656.09375,NA,NA,497151.375,415907.4375,222971.46875
"314/""""""3,4,5-Trimethoxyphenol CollisionEnergy:102040""""""/185.0812mz/2.45min",NA,NA,NA,1119121.5,1356700.625,842633.3125,992965.125,2650005.5,730111,1071292.25,902163.75,803815.6875,1042699.6875,853661.375,978496.75,771289.4375,1036341.125,1034278.75,779453,752980.5625,749597.4375,767639.5,1078728.875,424466.75,1086657.625,969808.0625,584074.625
329/401.1600mz/2.55min,NA,NA,NA,454018.3125,627804.625,293551.09375,1397712.75,2200640.25,NA,NA,307756.59375,267856.1875,360946.59375,252194.890625,NA,NA,366413.3125,355773.125,368391,300831.90625,NA,NA,472834.3125,106287.6015625,505397.59375,439419.84375,247408.53125
330/PHENYLALANINE/166.0866mz/2.55min,NA,NA,NA,409705.0625,234674.8125,345541.53125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331/2-Amino-1-phenylethanol CollisionEnergy:102040/120.0809mz/2.55min,NA,NA,NA,790036.0625,524391.9375,660410.0625,NA,NA,111115.078125,393656.375,437137.9375,457924.75,572142.125,214734.234375,434897.3125,386056.3125,NA,NA,323205.65625,261829.0625,246395.0625,281131.15625,NA,NA,NA,NA,NA
332/162.0916mz/2.56min,NA,NA,NA,262498.46875,NA,190746.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357/366.2031mz/2.79min,NA,NA,NA,212311.265625,NA,402405.65625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377/Spectral Match to Phe-Pro from NIST14/245.1287mz/2.88min,NA,NA,NA,292273.5,379066.1875,185655.703125,NA,NA,95242.5859375,119517.2265625,NA,NA,NA,NA,NA,NA,NA,NA,151558.875,172261.515625,NA,NA,NA,NA,NA,NA,NA
386/249.1124mz/2.94min,NA,NA,NA,1530715.25,1734728.125,949758,1421029.125,4746667.5,948069.0625,1329028.875,1370895.5,1280505.125,1534045.625,1133403.5,997631.25,823827.4375,1419509.5,1344903.5,818272.0625,737120.4375,977065.1875,914561.75,1620362,726302.25,1770327.125,1641869.375,1017473.8125
429/209.0811mz/3.20min,NA,NA,NA,236373.21875,343634.78125,NA,NA,NA,NA,NA,191117.234375,189512.546875,245673.859375,165808.3125,NA,NA,175936.484375,168101.15625,NA,NA,NA,NA,NA,NA,NA,NA,NA
483/388.2388mz/3.48min,NA,NA,NA,163435.8125,NA,312008.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582/177.0912mz/4.06min,NA,NA,NA,855892.1875,941679.25,398933.28125,902903.375,2345097,276071.9375,772642.3125,607917.8125,406826.34375,737533.375,374336.6875,NA,NA,1386916.125,1288755.25,NA,NA,NA,NA,NA,NA,1242889.25,1250038,700215.8125
643/Tetrahydrosappanone A Trimethyl Ether/331.1547mz/4.43min,NA,NA,NA,301230.75,324230.8125,NA,NA,NA,NA,NA,216041.078125,148542.390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722/cuminyl alcohol/133.1014mz/4.82min,NA,NA,NA,170204.203125,223916.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858/814.5802mz/5.41min,NA,NA,NA,4177026.75,7211268.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860/251.1257mz/5.43min,NA,NA,NA,227875.90625,307702.3125,128629.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861/229.1438mz/5.43min,NA,NA,NA,451450.53125,549233.25,266496.6875,NA,NA,197262.171875,264800.15625,277700.875,140651.921875,271803.125,245685.09375,NA,NA,NA,NA,334353.75,309284.40625,219943.28125,243642.515625,NA,NA,323448.96875,294915.125,132768.625
